chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH09-E0011,00:21:14.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0011_00h21m14s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0012,00:21:15.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0012_00h21m15s200ms_stable_change.jpg,,,,,,,,,,
CH09-E0013,00:21:17.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0013_00h21m17s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0014,00:21:17.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0014_00h21m17s600ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0014_00h21m17s600ms_DETAIL.jpg,,,,,,,,,
CH09-E0015,00:21:18.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0015_00h21m18s200ms_stable_change.jpg,,,,,,,,,,
CH09-E0016,00:21:34.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0016_00h21m34s800ms_motion_progress.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0016_00h21m34s800ms_DETAIL.jpg,,,,,,,,,
CH09-E0017,00:21:42.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0017_00h21m42s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0018,00:21:42.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0018_00h21m42s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0019,00:21:43.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0019_00h21m43s000ms_abrupt_change.jpg,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/detail_crops/CH09-E0019_00h21m43s000ms_DETAIL.jpg,,,,,,,,,
CH09-E0020,00:21:45.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0020_00h21m45s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0021,00:21:45.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0021_00h21m45s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0022,00:21:46.000,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0022_00h21m46s000ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0023,00:21:46.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0023_00h21m46s800ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0024,00:21:47.600,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0024_00h21m47s600ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0025,00:21:48.200,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0025_00h21m48s200ms_abrupt_change.jpg,,,,,,,,,,
CH09-E0026,00:21:48.800,references/video-audit/chapters/CH09_hospitalizacion_clinica_y_reporte_de_salud/event_frames/CH09-E0026_00h21m48s800ms_stable_change.jpg,,,,,,,,,,
